sample_index,task,doc_id,mode,prompt_tokens,generated_tokens,prefill_s,decode_s,decode_steps,decode_tps,ptq_routes,fp_routes,avg_route_score
19,mmlu_abstract_algebra,19,ptq,88,8,0.12789972103200853,0.5259476730716415,7,13.309308812259925,7,0,0.78515625
19,mmlu_abstract_algebra,19,fp,88,8,0.1276919079828076,0.7076349210110493,7,9.892106497512295,0,7,0.78515625
20,mmlu_abstract_algebra,20,auto,88,8,0.128037353977561,0.6816479650442488,7,10.269230393060145,1,6,0.7672991071428571
20,mmlu_abstract_algebra,20,ptq,88,8,0.12773699697572738,0.5247736339224502,7,13.339084792957497,7,0,0.7672991071428571
20,mmlu_abstract_algebra,20,fp,88,8,0.1278753659571521,0.7075678069959395,7,9.893044780710566,0,7,0.7672991071428571
21,mmlu_abstract_algebra,21,auto,89,8,0.12781987601192668,0.6802063061040826,7,10.290995448267553,1,6,0.7801339285714286
21,mmlu_abstract_algebra,21,ptq,89,8,0.1279572530183941,0.524836442025844,7,13.337488481135816,7,0,0.7957589285714286
21,mmlu_abstract_algebra,21,fp,89,8,0.12783213198417798,0.7068376118550077,7,9.903264742278452,0,7,0.7801339285714286
22,mmlu_abstract_algebra,22,auto,80,8,0.12519874796271324,0.7068486789357848,7,9.90310968754874,0,7,0.7600446428571429
22,mmlu_abstract_algebra,22,ptq,80,8,0.12505525699816644,0.5256383349769749,7,13.317141338838288,7,0,0.7600446428571429
22,mmlu_abstract_algebra,22,fp,80,8,0.1249102620058693,0.7067472629132681,7,9.904530752825908,0,7,0.7600446428571429
23,mmlu_abstract_algebra,23,auto,47,8,0.11554039298789576,0.6531825199490413,7,10.716759536899598,2,5,0.8013392857142857
23,mmlu_abstract_algebra,23,ptq,47,8,0.1165594479534775,0.5294627369730733,7,13.220949296675427,7,0,0.8013392857142857
23,mmlu_abstract_algebra,23,fp,47,8,0.11583262000931427,0.7047952249995433,7,9.931962861985246,0,7,0.8013392857142857
24,mmlu_abstract_algebra,24,auto,62,8,0.11840177798876539,0.654628423100803,7,10.693089015051985,2,5,0.7862723214285714
24,mmlu_abstract_algebra,24,ptq,62,8,0.11817604600219056,0.528959077084437,7,13.233537911067172,7,0,0.7862723214285714
24,mmlu_abstract_algebra,24,fp,62,8,0.11842446599621326,0.7053693059133366,7,9.923879507254938,0,7,0.7862723214285714
25,mmlu_abstract_algebra,25,auto,59,8,0.11752345901913941,0.6555389249697328,7,10.678236994581521,2,5,0.78515625
25,mmlu_abstract_algebra,25,ptq,59,8,0.11723234999226406,0.5270070750266314,7,13.282554128227344,7,0,0.78515625
25,mmlu_abstract_algebra,25,fp,59,8,0.11758371599717066,0.7052802700200118,7,9.92513231626539,0,7,0.78515625
26,mmlu_abstract_algebra,26,auto,64,8,0.1189564400119707,0.681765133922454,7,10.267465512245161,1,6,0.78125
26,mmlu_abstract_algebra,26,ptq,64,8,0.11881662899395451,0.5264571058796719,7,13.296429892998603,7,0,0.7684151785714286
26,mmlu_abstract_algebra,26,fp,64,8,0.11857160099316388,0.7055825390852988,7,9.920880424669582,0,7,0.78125
27,mmlu_abstract_algebra,27,auto,73,8,0.12404982600128278,0.6303409300162457,7,11.105101488205104,3,4,0.8152901785714286
27,mmlu_abstract_algebra,27,ptq,73,8,0.12351221800781786,0.5288446240592748,7,13.236401925143547,7,0,0.8030133928571429
27,mmlu_abstract_algebra,27,fp,73,8,0.12340744800167158,0.7063554070191458,7,9.910025364625353,0,7,0.8152901785714286
28,mmlu_abstract_algebra,28,auto,75,8,0.12344050395768136,0.6812578460085206,7,10.275111018556181,1,6,0.7689732142857143
28,mmlu_abstract_algebra,28,ptq,75,8,0.12322485202457756,0.5262857959605753,7,13.300757979271738,7,0,0.7689732142857143
28,mmlu_abstract_algebra,28,fp,75,8,0.12327320501208305,0.7072989329462871,7,9.896805542800934,0,7,0.7689732142857143
29,mmlu_abstract_algebra,29,auto,58,8,0.11758399801328778,0.6545404780190438,7,10.694525755206747,2,5,0.7890625
29,mmlu_abstract_algebra,29,ptq,58,8,0.11722821701550856,0.5277546109282412,7,13.263740107714172,7,0,0.7890625
29,mmlu_abstract_algebra,29,fp,58,8,0.11691730102756992,0.7053860310115851,7,9.923644206508298,0,7,0.7890625
30,mmlu_abstract_algebra,30,auto,77,8,0.12408364604925737,0.7077451991499402,7,9.890565147467722,0,7,0.7667410714285714
30,mmlu_abstract_algebra,30,ptq,77,8,0.12403359700692818,0.5265075168572366,7,13.295156813303507,7,0,0.7667410714285714
30,mmlu_abstract_algebra,30,fp,77,8,0.12396748299943283,0.706028944987338,7,9.914607679612255,0,7,0.7667410714285714
31,mmlu_abstract_algebra,31,auto,68,8,0.121910204004962,0.6549004669650458,7,10.688647135097574,2,5,0.7790178571428571
31,mmlu_abstract_algebra,31,ptq,68,8,0.12234816298587248,0.52768381399801,7,13.265519643220284,7,0,0.7801339285714286
31,mmlu_abstract_algebra,31,fp,68,8,0.12194082798669115,0.7054390059201978,7,9.922898990918386,0,7,0.7790178571428571
32,mmlu_abstract_algebra,32,auto,81,8,0.12527012499049306,0.6805075939628296,7,10.286439214052843,1,6,0.7706473214285714
32,mmlu_abstract_algebra,32,ptq,81,8,0.12539329403080046,0.5240365209174342,7,13.35784763196476,7,0,0.7706473214285714
32,mmlu_abstract_algebra,32,fp,81,8,0.12530058901757002,0.7069367170333862,7,9.901876407516422,0,7,0.7706473214285714
33,mmlu_abstract_algebra,33,auto,85,8,0.12684083502972499,0.6556401409907266,7,10.676588516106442,2,5,0.7840401785714286
33,mmlu_abstract_algebra,33,ptq,85,8,0.12688838702160865,0.5248581260675564,7,13.33693745478755,7,0,0.7901785714285714
33,mmlu_abstract_algebra,33,fp,85,8,0.12662684603128582,0.7066095999325626,7,9.90646037170747,0,7,0.7840401785714286
34,mmlu_abstract_algebra,34,auto,93,8,0.1293322950368747,0.6828715459560044,7,10.250829810458951,1,6,0.7717633928571429
34,mmlu_abstract_algebra,34,ptq,93,8,0.12928231002297252,0.5251234350143932,7,13.330199212701555,7,0,0.7717633928571429
34,mmlu_abstract_algebra,34,fp,93,8,0.1291477790218778,0.7077613529982045,7,9.89033940656231,0,7,0.7717633928571429
35,mmlu_abstract_algebra,35,auto,42,8,0.1143910470418632,0.6283502170117572,7,11.140284208526058,3,4,0.8018973214285714
35,mmlu_abstract_algebra,35,ptq,42,8,0.11456074501620606,0.5277729710214771,7,13.263278690554888,7,0,0.8018973214285714
35,mmlu_abstract_algebra,35,fp,42,8,0.11447530298028141,0.70344611100154,7,9.951011016371481,0,7,0.8018973214285714
36,mmlu_abstract_algebra,36,auto,41,8,0.1138834540033713,0.7035891519626603,7,9.948987957636238,0,7,0.78515625
36,mmlu_abstract_algebra,36,ptq,41,8,0.1145829510060139,0.5249109080177732,7,13.335596370885446,7,0,0.78515625
36,mmlu_abstract_algebra,36,fp,41,8,0.1140216319472529,0.7038941430510022,7,9.944677149405972,0,7,0.78515625
37,mmlu_abstract_algebra,37,auto,61,8,0.11801311402814463,0.6536781630129553,7,10.708633691747274,2,5,0.7996651785714286
37,mmlu_abstract_algebra,37,ptq,61,8,0.11798149696551263,0.524274540017359,7,13.35178320840876,7,0,0.7996651785714286
37,mmlu_abstract_algebra,37,fp,61,8,0.11785199103178456,0.7048032039310783,7,9.931850424284564,0,7,0.7996651785714286
38,mmlu_abstract_algebra,38,auto,33,8,0.11041392799234018,0.6289305219543166,7,11.130005232133504,3,4,0.8018973214285714
38,mmlu_abstract_algebra,38,ptq,33,8,0.1097446060157381,0.5265422799275257,7,13.294279048139295,7,0,0.8018973214285714
38,mmlu_abstract_algebra,38,fp,33,8,0.11047437594970688,0.7027467818697914,7,9.96091363289515,0,7,0.8018973214285714
39,mmlu_abstract_algebra,39,auto,46,8,0.11541848100023344,0.6541565210209228,7,10.700802904288574,2,5,0.7896205357142857
39,mmlu_abstract_algebra,39,ptq,46,8,0.11594418401364237,0.5293371609877795,7,13.224085735710524,7,0,0.7940848214285714
39,mmlu_abstract_algebra,39,fp,46,8,0.11535003100289032,0.7046781631070189,7,9.933612770312163,0,7,0.7896205357142857
40,mmlu_abstract_algebra,40,auto,62,8,0.11810866399900988,0.6550277300411835,7,10.686570474749045,2,5,0.7790178571428571
40,mmlu_abstract_algebra,40,ptq,62,8,0.11860502202762291,0.5255443979403935,7,13.319521675871673,7,0,0.7790178571428571
40,mmlu_abstract_algebra,40,fp,62,8,0.11815327103249729,0.7056864580372348,7,9.919419481945978,0,7,0.7868303571428571
41,mmlu_abstract_algebra,41,auto,36,8,0.11180952895665541,0.653294125047978,7,10.71492874589362,2,5,0.7957589285714286
41,mmlu_abstract_algebra,41,ptq,36,8,0.11126689601223916,0.5259968469035812,7,13.308064565799855,7,0,0.7957589285714286
41,mmlu_abstract_algebra,41,fp,36,8,0.11090250598499551,0.7023373750853352,7,9.966720052666266,0,7,0.7957589285714286
42,mmlu_abstract_algebra,42,auto,85,8,0.12664248299552128,0.6573813799768686,7,10.648308901366068,2,5,0.7873883928571429
42,mmlu_abstract_algebra,42,ptq,85,8,0.12666078697657213,0.5261142218951136,7,13.305095564201501,7,0,0.7873883928571429
42,mmlu_abstract_algebra,42,fp,85,8,0.1266782259917818,0.7064820050145499,7,9.908249538296216,0,7,0.7873883928571429
43,mmlu_abstract_algebra,43,auto,53,8,0.11516832699999213,0.7045492040342651,7,9.935430996043763,0,7,0.7594866071428571
43,mmlu_abstract_algebra,43,ptq,53,8,0.11495094903511927,0.5280121930409223,7,13.25726960903246,7,0,0.7594866071428571
43,mmlu_abstract_algebra,43,fp,53,8,0.1155906050116755,0.7051496580243111,7,9.926970708051687,0,7,0.7594866071428571
44,mmlu_abstract_algebra,44,auto,88,8,0.12770556804025546,0.6300527999992482,7,11.110179972231458,3,4,0.80078125
44,mmlu_abstract_algebra,44,ptq,88,8,0.12774566398002207,0.5266239090124145,7,13.292218374830725,7,0,0.80078125
44,mmlu_abstract_algebra,44,fp,88,8,0.12774617603281513,0.7078204720164649,7,9.889513339531058,0,7,0.80078125
45,mmlu_abstract_algebra,45,auto,64,8,0.11857999104540795,0.7049813559860922,7,9.929340599665581,0,7,0.765625
45,mmlu_abstract_algebra,45,ptq,64,8,0.11863237502984703,0.527360874984879,7,13.273643025187846,7,0,0.765625
45,mmlu_abstract_algebra,45,fp,64,8,0.11863627895945683,0.7051503781694919,7,9.926960569987045,0,7,0.765625
46,mmlu_abstract_algebra,46,auto,66,8,0.12113353196764365,0.6797911200555973,7,10.297280728567769,1,6,0.765625
46,mmlu_abstract_algebra,46,ptq,66,8,0.12112514703767374,0.527460101118777,7,13.271145978913946,7,0,0.765625
46,mmlu_abstract_algebra,46,fp,66,8,0.12121055601164699,0.7056159129715525,7,9.9204111915801,0,7,0.765625
47,mmlu_abstract_algebra,47,auto,51,8,0.11531850101891905,0.6289182030595839,7,11.130223240393024,3,4,0.7946428571428571
47,mmlu_abstract_algebra,47,ptq,51,8,0.11469337198650464,0.5265902260434814,7,13.293068602116438,7,0,0.7946428571428571
47,mmlu_abstract_algebra,47,fp,51,8,0.11477529199328274,0.7041196589707397,7,9.94149206149475,0,7,0.7985491071428571
48,mmlu_abstract_algebra,48,auto,88,8,0.12780882802326232,0.6818361908663064,7,10.26639549758448,1,6,0.7717633928571429
48,mmlu_abstract_algebra,48,ptq,88,8,0.12759903201367706,0.5249123408575542,7,13.335559969049374,7,0,0.7717633928571429
48,mmlu_abstract_algebra,48,fp,88,8,0.1277148419758305,0.708000251033809,7,9.887002144107615,0,7,0.7717633928571429
49,mmlu_abstract_algebra,49,auto,43,8,0.11422200198285282,0.62722021213267,7,11.160354632384449,3,4,0.8024553571428571
49,mmlu_abstract_algebra,49,ptq,43,8,0.1148371470044367,0.5257636139867827,7,13.313968128985005,7,0,0.8024553571428571
49,mmlu_abstract_algebra,49,fp,43,8,0.11454389401478693,0.7032090689754114,7,9.954365364199768,0,7,0.8024553571428571
50,mmlu_abstract_algebra,50,auto,54,8,0.11547606700332835,0.7046401279512793,7,9.93414896814392,0,7,0.7661830357142857
50,mmlu_abstract_algebra,50,ptq,54,8,0.11563046998344362,0.5256469629821368,7,13.316922750370544,7,0,0.7661830357142857
50,mmlu_abstract_algebra,50,fp,54,8,0.1159333530231379,0.7050428169313818,7,9.928475025767511,0,7,0.7661830357142857
51,mmlu_abstract_algebra,51,auto,52,8,0.11519558203872293,0.6286328910500742,7,11.135274815651364,3,4,0.7935267857142857
51,mmlu_abstract_algebra,51,ptq,52,8,0.11470520601142198,0.5256409439607523,7,13.317075240095193,7,0,0.7935267857142857
51,mmlu_abstract_algebra,51,fp,52,8,0.11483384802704677,0.7050397390848957,7,9.928518368461939,0,7,0.7935267857142857
52,mmlu_abstract_algebra,52,auto,50,8,0.11689086898695678,0.6784923700033687,7,10.316991479160253,1,6,0.7845982142857143
52,mmlu_abstract_algebra,52,ptq,50,8,0.1163642379688099,0.5243557350477204,7,13.349715721833283,7,0,0.7845982142857143
52,mmlu_abstract_algebra,52,fp,50,8,0.11601930402684957,0.7041273960494436,7,9.94138282258863,0,7,0.7845982142857143
53,mmlu_abstract_algebra,53,auto,83,8,0.12687543203355744,0.6818542989785783,7,10.26612285129835,1,6,0.76953125
53,mmlu_abstract_algebra,53,ptq,83,8,0.12622908502817154,0.5261007460067049,7,13.305436369616531,7,0,0.76953125
53,mmlu_abstract_algebra,53,fp,83,8,0.1259524089982733,0.7069467270048335,7,9.90173620246797,0,7,0.76953125
54,mmlu_abstract_algebra,54,auto,38,8,0.11316319595789537,0.628155711106956,7,11.143733752996335,3,4,0.8024553571428571
54,mmlu_abstract_algebra,54,ptq,38,8,0.11364646698348224,0.5247835989575833,7,13.338831499125774,7,0,0.8024553571428571
54,mmlu_abstract_algebra,54,fp,38,8,0.11311711499001831,0.7030665960046463,7,9.95638256714125,0,7,0.8024553571428571
55,mmlu_abstract_algebra,55,auto,62,8,0.11818739701993763,0.6549655401031487,7,10.68758518027924,2,5,0.7890625
55,mmlu_abstract_algebra,55,ptq,62,8,0.11821811698609963,0.5289712399244308,7,13.233233627219553,7,0,0.7890625
55,mmlu_abstract_algebra,55,fp,62,8,0.11848967202240601,0.7050427149515599,7,9.928476461856551,0,7,0.7890625
56,mmlu_abstract_algebra,56,auto,58,8,0.11714693199610338,0.7041737100225873,7,9.940728971229934,0,7,0.7639508928571429
56,mmlu_abstract_algebra,56,ptq,58,8,0.11702894599875435,0.5238561530131847,7,13.362446846785096,7,0,0.7639508928571429
56,mmlu_abstract_algebra,56,fp,58,8,0.11715035600354895,0.7048102260450833,7,9.931751471994454,0,7,0.7639508928571429
57,mmlu_abstract_algebra,57,auto,33,8,0.11094552796566859,0.6022223210893571,7,11.623614327907562,4,3,0.8108258928571429
57,mmlu_abstract_algebra,57,ptq,33,8,0.11036062298808247,0.5242037349962629,7,13.353586654719091,7,0,0.8108258928571429
57,mmlu_abstract_algebra,57,fp,33,8,0.11031726200599223,0.7034259719075635,7,9.951295913935722,0,7,0.8108258928571429
58,mmlu_abstract_algebra,58,auto,58,8,0.11716392199741676,0.6789374200161546,7,10.310228591956887,1,6,0.7739955357142857
58,mmlu_abstract_algebra,58,ptq,58,8,0.11712779296794906,0.5267932730494067,7,13.287944926630615,7,0,0.7739955357142857
58,mmlu_abstract_algebra,58,fp,58,8,0.1171734890085645,0.7052249029511586,7,9.925911536457463,0,7,0.7739955357142857
59,mmlu_abstract_algebra,59,auto,78,8,0.12446665100287646,0.6557916039600968,7,10.674122629398488,2,5,0.7901785714285714
59,mmlu_abstract_algebra,59,ptq,78,8,0.12418466398958117,0.5269257499603555,7,13.28460414114638,7,0,0.7901785714285714
59,mmlu_abstract_algebra,59,fp,78,8,0.12429928802885115,0.7064591210801154,7,9.908570490671279,0,7,0.7901785714285714
60,mmlu_abstract_algebra,60,auto,58,8,0.11755342996912077,0.7050169210415334,7,9.928839707363027,0,7,0.7628348214285714
60,mmlu_abstract_algebra,60,ptq,58,8,0.11698334099492058,0.527726168918889,7,13.264454962201985,7,0,0.7628348214285714
60,mmlu_abstract_algebra,60,fp,58,8,0.11704250995535403,0.7052314800093882,7,9.925818966429029,0,7,0.7628348214285714
61,mmlu_abstract_algebra,61,auto,79,8,0.12483542301924899,0.7074124368955381,7,9.895217605615368,0,7,0.7606026785714286
61,mmlu_abstract_algebra,61,ptq,79,8,0.12463951500831172,0.5273922419873998,7,13.272853566486935,7,0,0.7606026785714286
61,mmlu_abstract_algebra,61,fp,79,8,0.1244059429736808,0.7066138930968009,7,9.906400183163468,0,7,0.7606026785714286
62,mmlu_abstract_algebra,62,auto,75,8,0.12325821397826076,0.6808590829605237,7,10.281128907853406,1,6,0.78125
62,mmlu_abstract_algebra,62,ptq,75,8,0.12322551000397652,0.5290600989828818,7,13.231011020217746,7,0,0.78125
62,mmlu_abstract_algebra,62,fp,75,8,0.12328387796878815,0.7058455239748582,7,9.917184089488305,0,7,0.78125
63,mmlu_abstract_algebra,63,auto,62,8,0.11822329100687057,0.6796968819689937,7,10.298708417967003,1,6,0.7784598214285714
63,mmlu_abstract_algebra,63,ptq,62,8,0.11827794701093808,0.5248777620727196,7,13.336438511620882,7,0,0.79296875
63,mmlu_abstract_algebra,63,fp,62,8,0.11822610697709024,0.7054070779122412,7,9.923348119383148,0,7,0.7784598214285714
64,mmlu_abstract_algebra,64,auto,37,8,0.1130063830059953,0.6532983789802529,7,10.71485897596508,2,5,0.7912946428571429
64,mmlu_abstract_algebra,64,ptq,37,8,0.1128815480042249,0.5258974500466138,7,13.31057984665935,7,0,0.7924107142857143
64,mmlu_abstract_algebra,64,fp,37,8,0.11284369102213532,0.7033078059903346,7,9.952967876054258,0,7,0.7912946428571429
65,mmlu_abstract_algebra,65,auto,49,8,0.11660998599836603,0.6287315188674256,7,11.133528048044337,3,4,0.7996651785714286
65,mmlu_abstract_algebra,65,ptq,49,8,0.11670156999025494,0.5253324439981952,7,13.3248956541204,7,0,0.7996651785714286
65,mmlu_abstract_algebra,65,fp,49,8,0.11648150300607085,0.7034444130258635,7,9.951035036143832,0,7,0.7996651785714286
66,mmlu_abstract_algebra,66,auto,87,8,0.12749619100941345,0.6811789330095053,7,10.27630136632884,1,6,0.7745535714285714
66,mmlu_abstract_algebra,66,ptq,87,8,0.12729772296734154,0.5282440980081446,7,13.251449521906578,7,0,0.7745535714285714
66,mmlu_abstract_algebra,66,fp,87,8,0.12760473502567038,0.7067205779603682,7,9.904904736469339,0,7,0.7745535714285714
67,mmlu_abstract_algebra,67,auto,65,8,0.12095116701675579,0.6546728438697755,7,10.692363469092369,2,5,0.7840401785714286
67,mmlu_abstract_algebra,67,ptq,65,8,0.12074895499972627,0.5239519019960426,7,13.360004941928565,7,0,0.7840401785714286
67,mmlu_abstract_algebra,67,fp,65,8,0.12093055702280253,0.7054029850405641,7,9.923405696387103,0,7,0.7840401785714286
68,mmlu_abstract_algebra,68,auto,85,8,0.12667467194842175,0.6547820539562963,7,10.69058010631919,2,5,0.7879464285714286
68,mmlu_abstract_algebra,68,ptq,85,8,0.12672964902594686,0.5239574031438679,7,13.35986467220112,7,0,0.7901785714285714
68,mmlu_abstract_algebra,68,fp,85,8,0.12685246602632105,0.7068226140108891,7,9.90347487650156,0,7,0.8152901785714286
69,mmlu_abstract_algebra,69,auto,74,8,0.12312594702234492,0.6810435500228778,7,10.278344167219343,1,6,0.7712053571428571
69,mmlu_abstract_algebra,69,ptq,74,8,0.1230195450480096,0.5254925538902171,7,13.32083575338805,7,0,0.7712053571428571
69,mmlu_abstract_algebra,69,fp,74,8,0.12299596099182963,0.7060084850527346,7,9.914895002256442,0,7,0.7712053571428571
70,mmlu_abstract_algebra,70,auto,55,8,0.11645116098225117,0.6782084289588965,7,10.321310825855633,1,6,0.7739955357142857
70,mmlu_abstract_algebra,70,ptq,55,8,0.11624360596761107,0.5272628149832599,7,13.276111648841088,7,0,0.7739955357142857
70,mmlu_abstract_algebra,70,fp,55,8,0.11612907599192113,0.7037929859943688,7,9.946106510439149,0,7,0.7739955357142857
71,mmlu_abstract_algebra,71,auto,42,8,0.11504288401920348,0.6268850549822673,7,11.166321392361171,3,4,0.8058035714285714
